chunk_id,doc_id,title,text,source_url,metadata.chapter
doc:259901:article_59,259901,제59조(보훈 등 예우),"제59조(보훈 등 예우)   ① 순직공무원과 그 유족에 대해서는 다음 각 호에 따른 예우를 할 수 있다.
1. 「국가유공자 등 예우 및 지원에 관한 법률」 제4조제1항제14호에 따른 순직공무원과 그 유족에 대한 예우
2. 「보훈보상대상자 지원에 관한 법률」 제2조제1항제3호에 따른 재해사망공무원과 그 유족에 대한 예우
② 위험직무순직공무원과 그 유족에 대해서는 다음 각 호에 따른 예우를 할 수 있다.
1. 「국가유공자 등 예우 및 지원에 관한 법률」 제4조제1항제5호에 따른 순직군경과 그 유족에 대한 예우
2. 「국가유공자 등 예우 및 지원에 관한 법률」 제4조제1항제14호에 따른 순직공무원과 그 유족에 대한 예우
3. 「보훈보상대상자 지원에 관한 법률」 제2조제1항제1호에 따른 재해사망군경과 그 유족에 대한 예우
4. 「보훈보상대상자 지원에 관한 법률」 제2조제1항제3호에 따른 재해사망공무원과 그 유족에 대한 예우
③ 제2항에도 불구하고 다른 법률에서 다음 각 호의 어느 하나에 해당하는 예우를 받도록 규정되어 있는 사람에 대해서는 그 법률에 따른다.
1. 「국가유공자 등 예우 및 지원에 관한 법률」 제4조제1항제3호에 따른 전몰군경 및 그 유족에 대한 예우
2. 「국가유공자 등 예우 및 지원에 관한 법률」 제4조제1항제5호에 따른 순직군경 및 그 유족에 대한 예우
3. 「보훈보상대상자 지원에 관한 법률」 제2조제1항제1호에 따른 재해사망군경과 그 유족에 대한 예우
④ 제1항 및 제2항에 따라 예우를 받을 사람의 등록 및 결정은 「국가유공자 등 예우 및 지원에 관한 법률」 또는 「보훈보상대상자 지원에 관한 법률」에서 정하는 바에 따른다.
⑤ 국가 또는 지방자치단체는 대통령령으로 정하는 바에 따라 순직공무원ㆍ위험직무순직공무원에 대한 예우와 그 유족을 위한 지원을 할 수 있다. 이 경우 그 예우 및 지원에 드는 비용은 국가 또는 지방자치단체가 부담한다.",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제6장 보칙
doc:259901:article_60,259901,제60조(공무수행사망자에 대한 특례),"제60조(공무수행사망자에 대한 특례)   ① 공무수행사망자는 순직공무원 또는 위험직무순직공무원의 인정과 이에 따른 급여(사망조위금은 제외한다) 및 예우 등(이하 “순직유족급여 또는 위험직무순직유족급여에 관한 규정”이라 한다)을 적용할 때에는 제3조제1항제1호에도 불구하고 이 법에 따른 공무원으로 본다.
② 공무수행사망자에 대해서는 「산업재해보상보험법」등의 규정과 이 법의 순직유족급여 또는 위험직무순직유족급여에 관한 규정을 각각 적용한다. 다만, 이 법의 순직유족급여 또는 위험직무순직유족급여에 관한 규정은 「산업재해보상보험법」등에 따른 재해보상이 되는 사망이라고 인정받은 경우에 한정하여 적용한다.
③ 공무수행사망자의 인정과 공무수행사망자로서 순직공무원 또는 위험직무순직공무원의 인정을 받으려면 「산업재해보상보험법」등에 따른 재해보상이 되는 사망의 인정 관련 서류 등을 첨부하여 사망자의 사망 당시(부상 또는 질병으로 사망한 경우에는 그 부상 또는 질병 발생 당시를 말한다. 이하 이 항에서 같다) 소속 기관장(소속 기관장이 없는 경우는 해당 사망자가 사망 당시 공무를 수행하였던 국가기관 또는 지방자치단체의 장을 말한다)의 확인을 받아 인사혁신처장에게 순직유족급여 또는 위험직무순직유족급여를 청구하여야 한다.
④ 공무수행사망자로서 순직공무원으로 인정된 경우에는 제2항에도 불구하고 순직유족급여는 지급하지 아니한다.
⑤ 공무수행사망자로서 위험직무순직공무원으로 인정된 경우에는 제2항에도 불구하고 위험직무순직유족연금은 지급하지 아니한다. 다만, 제20조제5항 본문에도 불구하고 위험직무순직유족보상금은 「산업재해보상보험법」등에 따른 보상이나 배상을 지급하는 경우에도 이를 빼지 아니하고 지급한다.
⑥ 제3항에 따른 순직유족급여 또는 위험직무순직유족급여의 경우에는 제54조제1항에도 불구하고 「산업재해보상보험법」등에 따른 재해보상이 되는 사망을 사유로 유족급여 등을 청구한 날부터 그 급여의 지급 결정(행정심판, 행정소송 그 밖의 불복절차에 따라 지급 결정된 경우를 포함한다)이 있는 날까지는 시효가 진행되지 아니한다.
⑦ 제1항부터 제6항까지에서 규정한 사항 외에 공무수행사망자의 인정 등에 필요한 사항은 대통령령으로 정한다.",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제6장 보칙
doc:259901:article_61,259901,제61조(업무의 위탁),"제61조(업무의 위탁)   ① 인사혁신처장은 이 법에 따른 업무 중 다음 각 호의 사항은 공단에 위탁한다.
1. 급여 및 심사의 청구에 따른 접수
2. 재활급여, 간병급여, 장해유족연금 또는 부조급여(지방자치단체 소속 공무원이 아닌 경우만 해당한다)에 대한 결정
3. 급여의 지급
4. 제16조에 따른 급여의 환수 및 결손처분ㆍ체납처분
5. 제21조제1항에 따른 제3자에 대한 손해배상청구권의 행사
6. 제22조제2항에 따른 요양기간의 연장
7. 제25조에 따른 요양급여의 산정
8. 제40조에 따른 장해유족연금 등의 수급권 상실 및 이전에 관한 사항
9. 제49조에 따른 재해보상부담금의 산정ㆍ정산 및 징수관리 등에 관한 사항
10. 그 밖에 대통령령으로 정하는 사항
② 제1항제4호에 따라 공단이 체납처분을 하는 경우에는 인사혁신처장의 승인을 받아야 한다. 이 경우 공단의 임직원은 공무원으로 본다.
③ 인사혁신처장은 제46조제2항에 따른 재해예방사업과 제47조제2항에 따른 재활 및 직무복귀 지원 사업의 전부 또는 일부를 공단에 위탁할 수 있다.
④ 인사혁신처장은 제1항 또는 제3항에 따라 그 업무를 위탁할 때에는 예산의 범위에서 필요한 비용을 보조할 수 있다.
⑤ 인사혁신처장은 제1항 또는 제3항에 따라 공단에 위탁한 업무와 관련하여 공단으로부터 보고를 받거나 업무 처리 사항을 검사하는 등 감독상 필요한 조치를 할 수 있다.
⑥ 공단은 제1항 또는 제3항에 따라 위탁받은 업무의 일부를 인사혁신처장의 승인을 받아 체신관서, 지방자치단체, 금융회사 또는 「공공기관의 운영에 관한 법률」 제4조에 따른 공공기관, 그 밖의 자에게 재위탁할 수 있다. 이 경우 재위탁업무의 범위, 재위탁대상자, 재위탁비용지급 등 필요한 사항은 대통령령으로 정한다.",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제6장 보칙
doc:259901:article_62,259901,제62조(벌칙 적용에서 공무원 의제),"제62조(벌칙 적용에서 공무원 의제)   다음 각 호의 어느 하나에 해당하는 사람 중 공무원이 아닌 사람은 그 업무에 관하여 「형법」 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다.
1. 심의회의 위원
2. 위원회의 위원
3. 제61조에 따라 인사혁신처장이 위탁한 업무(제61조제6항에 따라 재위탁한 업무를 포함한다)에 종사하는 기관 등의 임직원",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제6장 보칙
doc:259901:article_622,259901,제62조의2(벌칙),"제62조의2(벌칙)   제57조의2제4항을 위반하여 비밀을 누설하거나 도용한 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다.
[본조신설 2024. 3. 19.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제7장 벌칙
doc:259901:article_63,259901,제63조(과태료),"제63조(과태료)   ① 공단의 임직원이 제61조제5항에 따른 조치를 위반하는 행위를 하거나 검사를 거부ㆍ방해 또는 기피하면 500만원 이하의 과태료를 부과한다. <개정 2024. 3. 19.>
② 다음 각 호의 어느 하나에 해당하는 자에게는 300만원 이하의 과태료를 부과한다. <개정 2024. 3. 19.>
1. 제57조제1항 각 호에 따른 조치를 하지 아니하거나 거짓으로 해당 조치를 한 자
2. 제57조제2항에 따른 출입ㆍ조사ㆍ질문을 거부ㆍ방해 또는 기피한 자
3. 제57조의2제2항을 위반하여 정당한 사유 없이 역학조사를 거부ㆍ방해하거나 기피한 자
4. 제57조의2제3항을 위반하여 역학조사 참석이 허용된 사람의 역학조사 참석을 거부하거나 방해한 자
③ 제1항과 제2항에 따른 과태료는 인사혁신처장이 부과ㆍ징수한다.",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=259901&efYd=20250807,제7장 벌칙
doc:267073:article_1,267073,제1조(목적),"제1조(목적)   이 규칙은 「공무원 징계령」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_12,267073,제1조의2,제1조의2    삭제 <2009. 3. 30.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_13,267073,제1조의3,제1조의3    삭제 <2009. 3. 30.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_2,267073,제2조(징계 또는 징계부가금의 기준),"제2조(징계 또는 징계부가금의 기준)   ① 징계위원회는 징계 또는 「국가공무원법」 제78조의2에 따른 징계부가금(이하 “징계부가금”이라 한다) 혐의자의 비위(非違)의 유형, 비위의 정도 및 과실의 경중과 혐의 당시 직급 및 공무원 근무경력, 비위행위가 공직 내외에 미치는 영향, 수사 중 공무원 신분을 감추거나 속인 정황, 평소 행실, 공적(功績), 뉘우치는 정도, 규제개혁 및 국정과제 등 관련 업무 처리의 적극성 또는 그 밖의 정상 등을 고려하여 별표 1의 징계기준, 별표 1의2의 초과근무수당 및 여비 부당수령 징계기준, 별표 1의3의 청렴의 의무 위반 징계기준, 별표 1의4의 성 관련 비위 징계기준, 별표 1의5의 음주운전 징계기준 및 별표 1의6의 징계부가금 부과기준에 따라 징계 또는 징계부가금(이하 “징계등”이라 한다) 사건을 의결해야 한다. <개정 2010. 8. 2., 2011. 11. 1., 2014. 9. 2., 2015. 12. 29., 2018. 5. 30., 2020. 7. 28., 2020. 12. 31., 2021. 8. 27., 2024. 12. 11.>
② 징계위원회가 징계등 사건을 의결할 때에는 비위와 부조리를 척결함으로써 공무집행의 공정성 유지와 깨끗한 공직사회의 구현 및 기강 확립에 주력하고, 그 의결 대상이 다음 각 호의 어느 하나에 해당하는 경우에는 그 비위행위자는 물론 각 호에 규정된 사람에 대해서도 엄중히 책임을 물어야 한다. <개정 2016. 8. 31.>
1. 의결 대상이 직무와 관련한 금품수수 비위 사건인 경우: 해당 비위와 관련된 감독자 및 그 비위행위의 제안ㆍ주선자
2. 부작위 또는 직무태만으로 국민의 권익을 침해하거나 국가 재정상의 손실을 발생하게 한 비위 사건인 경우: 해당 비위와 관련된 감독자
③ 삭제 <2018. 5. 30.>
[전문개정 2009. 3. 30.]
[제목개정 2010. 8. 2.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_3,267073,제3조(비위행위자와 감독자에 대한 문책기준),"제3조(비위행위자와 감독자에 대한 문책기준)   ① 같은 사건에 관련된 행위자와 감독자에 대해서는 업무의 성질 및 업무와의 관련 정도 등을 참작하여 별표 2의 비위행위자와 감독자에 대한 문책기준에 따라 징계의결 또는 징계부가금 부과 의결(이하 “징계의결등”이라 한다)을 해야 한다. <개정 2010. 8. 2., 2024. 12. 11.>
② 제1항에도 불구하고 별표 2에 따른 문책 정도의 순위 1에 해당하지 아니하는 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 징계의결등을 하지 아니할 수 있다. <개정 2010. 8. 2.>
1. 해당 비위를 발견하여 보고하였거나 이를 적법ㆍ타당하게 조치한 징계등 사건
2. 비위의 정도가 약하고 경과실인 징계등 사건
3. 철저하게 감독하였다는 사실이 증명되는 감독자의 징계사건
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_32,267073,제3조의2(적극행정 등에 대한 징계면제),"제3조의2(적극행정 등에 대한 징계면제)   ① 제2조에도 불구하고 징계위원회는 고의 또는 중과실에 의하지 않은 비위로서 다음 각 호의 어느 하나에 해당되는 경우에는 징계의결등을 하지 않는다. <개정 2019. 6. 25., 2024. 12. 11.>
1. 불합리한 규제의 개선 등 공공의 이익을 위한 정책, 국가적으로 이익이 되고 국민생활에 편익을 주는 정책 또는 소관 법령의 입법목적을 달성하기 위하여 필수적인 정책 등을 수립ㆍ집행하거나, 정책목표의 달성을 위하여 업무처리 절차ㆍ방식을 창의적으로 개선하는 등 성실하고 능동적으로 업무를 처리하는 과정에서 발생한 것으로 인정되는 경우
2. 국가의 이익이나 국민생활에 큰 피해가 예견되어 이를 방지하기 위하여 정책을 적극적으로 수립ㆍ집행하는 과정에서 발생한 것으로서 정책을 수립ㆍ집행할 당시의 여건 또는 그 밖의 사회통념에 비추어 적법하게 처리될 것이라고 기대하기가 극히 곤란했던 것으로 인정되는 경우
② 징계위원회는 징계등 혐의자가 다음 각 호의 사항에 모두 해당되는 경우에는 해당 비위가 고의 또는 중과실에 의하지 않은 것으로 추정한다. <개정 2019. 6. 25.>
1. 징계등 혐의자와 비위 관련 직무 사이에 사적인 이해관계가 없을 것
2. 대상 업무를 처리하면서 중대한 절차상의 하자가 없었을 것
3. 삭제 <2019. 6. 25.>
4. 삭제 <2019. 6. 25.>
③ 제1항에도 불구하고 징계등 혐의자가 감사원이나 「공공감사에 관한 법률」 제2조제5호에 따른 자체감사기구(이하 “자체감사기구”라 한다)로부터 사전에 받은 의견대로 업무를 처리한 경우에는 징계의결등을 하지 않는다. 다만, 대상 업무와 징계등 혐의자 사이에 사적인 이해관계가 있거나 감사원이나 자체감사기구가 의견을 제시하는데 필요한 정보를 충분히 제공하지 않은 경우에는 그렇지 않다. <신설 2019. 6. 25.>
④ 제1항에도 불구하고 징계등 혐의자가 「적극행정 운영규정」 제13조에 따라 같은 영 제11조에 따른 적극행정위원회(이하 “적극행정위원회”라 한다)가 제시한 의견대로 업무를 처리한 경우에는 징계의결등을 하지 않는다. 다만, 대상 업무와 징계등 혐의자 사이에 사적인 이해관계가 있거나 적극행정위원회가 심의하는데 필요한 정보를 충분히 제공하지 않은 경우에는 그렇지 않다. <신설 2021. 12. 30.>
⑤ 징계위원회는 제4조제2항에 따른 감경 제외 대상이 아닌 비위 중 직무와 관련이 없는 사고로 인한 비위로서 사회통념에 비추어 공무원의 품위를 손상하지 아니하였다고 인정되는 경우에는 징계의결등을 하지 않을 수 있다. <개정 2019. 6. 25., 2021. 12. 30.>
[본조신설 2018. 5. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_4,267073,제4조(징계의 감경),"제4조(징계의 감경)   ① 징계위원회는 징계의결이 요구된 사람에게 다음 각 호의 어느 하나에 해당하는 공적이 있는 경우에는 별표 3의 징계의 감경기준에 따라 징계를 감경할 수 있다. 다만, 그 공무원이 징계처분이나 이 규칙에 따른 경고를 받은 사실이 있는 경우에는 그 징계처분이나 경고처분 전의 공적은 감경 대상 공적에서 제외한다. <개정 2011. 11. 1., 2014. 9. 2., 2016. 8. 31., 2017. 1. 10., 2018. 5. 30.>
1. 「상훈법」에 따른 훈장 또는 포장을 받은 공적
2. 「정부표창규정」에 따라 국무총리 이상의 표창(공적에 대한 표창만 해당한다. 이하 이 호에서 같다)을 받은 공적. 다만, 비위행위 당시 「공무원 징계령」 제2조제2항제3호 각 목에 따른 공무원은 중앙행정기관장인 청장(차관급 상당 기관장을 포함한다) 이상의 표창을 받은 공적
3. 「모범공무원규정」에 따라 모범공무원으로 선발된 공적
② 제1항에도 불구하고 징계사유가 다음 각 호의 어느 하나에 해당하는 경우에는 해당 징계를 감경할 수 없다. <신설 2017. 1. 10., 2019. 4. 30., 2019. 6. 25., 2020. 6. 4., 2020. 7. 28., 2021. 8. 27., 2021. 12. 30.>
1. 「국가공무원법」 제78조의2제1항 각 호의 어느 하나에 해당하는 비위
1의2. 「국가공무원법」 제78조의2제1항 각 호의 어느 하나에 해당하는 비위를 신고하지 않거나 고발하지 않은 행위
2. 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력범죄
3. 「성매매알선 등 행위의 처벌에 관한 법률」 제2조제1항제1호에 따른 성매매
4. 「양성평등기본법」 제3조제2호에 따른 성희롱
5. 「도로교통법」 제44조제1항에 따른 음주운전 또는 같은 조 제2항에 따른 음주측정에 대한 불응
6. 「공직자윤리법」 제8조의2제2항 또는 제22조에 따른 등록의무자에 대한 재산등록 및 주식의 매각ㆍ신탁과 관련한 의무 위반
7. 「적극행정 운영규정」 제2조제2호에 따른 소극행정(이하 이 조에서 “소극행정”이라 한다)
7의2. 부작위 또는 직무태만(소극행정은 제외한다)
8. 「공무원 행동강령」 제13조의3에 따른 부당한 행위
9. 성 관련 비위 또는 「공무원 행동강령」 제13조의3에 따른 부당한 행위를 은폐하거나 필요한 조치를 하지 않은 경우
10. 공무원 채용과 관련하여 청탁이나 강요 등 부당한 행위를 하거나 채용 업무와 관련하여 비위행위를 한 경우
11. 「부정청탁 및 금품등 수수의 금지에 관한 법률」 제5조에 따른 부정청탁
12. 「부정청탁 및 금품등 수수의 금지에 관한 법률」 제6조에 따른 부정청탁에 따른 직무수행
13. 직무상 비밀 또는 미공개정보를 이용한 부당행위
14. 우월적 지위 등을 이용하여 다른 공무원 등에게 신체적ㆍ정신적 고통을 주는 등의 부당행위
③ 징계위원회는 징계의결이 요구된 사람의 비위가 성실하고 능동적인 업무처리 과정에서 과실로 인하여 생긴 것으로 인정되거나, 제2항에 따른 감경 제외 대상이 아닌 비위 중 직무와 관련이 없는 사고로 인한 비위라고 인정될 때에는 그 정상을 참작하여 별표 3의 징계의 감경기준에 따라 징계를 감경할 수 있다. <개정 2015. 8. 19., 2017. 1. 10.>
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_5,267073,제5조(징계의 가중),"제5조(징계의 가중)   ① 징계위원회는 서로 관련 없는 둘 이상의 비위가 경합될 경우에는 그 중 책임이 무거운 비위에 해당하는 징계보다 1단계 위의 징계로 의결할 수 있다.
② 징계위원회는 징계처분을 받은 사람에 대하여 징계처분일부터 기산하여 다음 각 호의 기간을 모두 합산한 기간(이하 “징계가중기간”이라 한다) 중에 발생한 비위로 다시 징계의결이 요구된 경우에는 그 비위에 해당하는 징계보다 최대 2단계 위의 징계로 의결할 수 있고, 징계가중기간이 끝난 후부터 1년 이내에 발생한 비위로 징계의결이 요구된 경우에는 1단계 위의 징계로 의결할 수 있다. 다만, 「국가공무원법」 제80조제6항에 따라 징계처분의 집행이 정지되더라도 징계가중기간은 정지되지 않고 진행되는 것으로 보아 계산한다. <개정 2023. 10. 12., 2024. 12. 11.>
1. 징계처분 기간(강등의 경우 3개월)
2. 다음 각 목의 구분에 따른 징계처분의 종류에 따라 해당 목에서 정하는 기간. 다만, 「국가공무원법」 제78조의2제1항 각 호의 어느 하나에 해당하는 사유로 인한 징계처분과 소극행정, 음주운전(음주측정에 응하지 않은 경우를 포함한다), 성폭력, 성희롱 및 성매매로 인한 징계처분의 경우에는 각 목에 따른 기간에 6개월을 더한 기간으로 한다.
가. 강등ㆍ정직: 18개월
나. 감봉: 12개월
다. 견책(근신ㆍ군기교육이나 그 밖에 이와 유사한 징계처분을 포함한다): 6개월
③ 제2항에 따른 징계가중기간 중에 있는 사람이 다시 징계처분을 받는 경우에는 전 처분에 대한 징계가중기간이 끝난 날부터 다음 징계가중기간을 계산한다. <신설 2024. 12. 11.>
④ 공무원이 징계처분을 받은 후 해당 계급에서 훈장, 포장, 모범공무원포상, 국무총리 이상의 표창을 받거나 제안의 채택 시행으로 포상을 받은 경우에는 그 포상 전에 받은 징계처분(해당 계급에서 근무하는 동안 받은 징계처분으로 한정한다) 중 가장 무거운 징계처분에 대해서만 제2항제2호에서 규정한 기간의 2분의 1을 단축할 수 있다. <신설 2024. 12. 11.>
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_6,267073,제6조(의결서의 작성 요령),"제6조(의결서의 작성 요령)   ① 징계위원회가 제4조와 제5조에 따라 징계를 감경하거나 가중하여 의결하였을 때에는 「공무원징계령」 제12조제2항에 따른 징계등 의결서(이하 이 조에서 “징계등 의결서”라 한다)의 이유란에 그 사실을 구체적으로 밝혀야 한다. <개정 2010. 8. 2.>
② 징계위원회가 제1항에 따라 견책에 해당하는 비위를 불문(不問)으로 감경하여 의결하였거나 불문으로 의결하였으나 경고할 필요가 있다고 인정하는 경우에는 징계등 의결서의 의결주문란에 “불문으로 의결한다. 다만, 경고할 것을 권고한다”라고 적는다. <개정 2010. 8. 2., 2018. 5. 30.>
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_7,267073,제7조(징계의결등 요구권자의 의견 기재 요령),"제7조(징계의결등 요구권자의 의견 기재 요령)   ① 징계의결등 요구권자가 「공무원 징계령」 제7조제6항 각 호 외의 부분 본문에 따라 공무원 징계의결등 요구서(「공무원 징계령」 제7조제6항제1호의 공무원 징계의결등 요구서를 말한다. 이하 같다)에 징계의결등 요구권자의 의견을 적을 때에는 요구하는 징계의 종류를 중징계 또는 경징계로 구분하여 적고, 징계부가금의 배수(倍數)를 적어야 하며, 같은 항 각 호 외의 부분 단서의 경우에는 구체적인 징계의 종류를 적어야 한다. <개정 2010. 8. 2.>
② 제1항의 경우에 징계의결등 요구권자는 징계위원회가 징계등 사건을 의결할 때에 참고할 수 있도록 공무원 징계의결등 요구서에 별표 2에 따른 업무의 성질에 따른 업무 관련도, 징계 등 혐의자의 혐의 당시 직급 및 공무원 근무경력, 비위행위가 공직 내외에 미치는 영향, 수사 중 공무원 신분을 감추거나 속인 정황, 평소 행실, 뉘우치는 정도, 규제개혁 및 국정과제 등 관련 업무 처리의 적극성 또는 그 밖의 정상을 구체적으로 밝히고 관계 증거자료를 첨부해야 한다. <개정 2010. 8. 2., 2014. 9. 2., 2018. 5. 30., 2020. 7. 28., 2024. 12. 11.>
③ 징계의결등 요구권자는 제4조제3항에 따른 징계 감경 사유에 해당된다고 인정하는 경우에는 이를 증명하는 관련 자료를 첨부하여 징계의 감경의결을 요청할 수 있다. <개정 2010. 8. 2., 2018. 5. 30.>
[전문개정 2009. 3. 30.]
[제목개정 2010. 8. 2.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_72,267073,제7조의2(확인서),"제7조의2(확인서)   「공무원 징계령」 제7조제6항제3호에 따른 확인서는 별지 제1호서식과 같다.
[본조신설 2023. 1. 3.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_8,267073,제8조(우선심사 신청서),"제8조(우선심사 신청서)   「공무원 징계령」 제11조의3제2항에 따른 우선심사 신청서는 별지 제2호서식과 같다. <개정 2020. 12. 31., 2023. 1. 3.>
[전문개정 2015. 8. 19.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:267073:article_9,267073,제9조(위임 규정),"제9조(위임 규정)   이 규칙 시행에 필요한 사항은 인사혁신처장이 정한다. <개정 2013. 3. 23., 2014. 11. 19.>
[전문개정 2009. 3. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267073&efYd=20241211,
doc:272555:article_1,272555,제1조(목적),"제1조(목적)   이 영은 「국가공무원법」 제10장에 따라 공무원의 징계와 징계부가금 부과에 필요한 사항을 규정함을 목적으로 한다.
[본조신설 2013. 12. 11.]
[종전 제1조는 제1조의2로 이동 <2013. 12. 11.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=272555&efYd=20250701,
doc:272555:article_12,272555,제1조의2(적용 범위),"제1조의2(적용 범위)   행정부 소속의 경력직국가공무원 및 「국가공무원법」(이하 “법”이라 한다) 제10장이 준용되는 별정직국가공무원(이하 “공무원”이라 한다)에 대한 징계 및 징계부가금은 다른 법령에 특별한 규정이 있는 경우를 제외하고는 이 영에서 정하는 바에 따른다. <개정 2010. 6. 15., 2013. 12. 11.>
[전문개정 2009. 3. 18.]
[제1조에서 이동, 종전 제1조의2는 제1조의3으로 이동 <2013. 12. 11.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=272555&efYd=20250701,
doc:272555:article_13,272555,제1조의3(정의),"제1조의3(정의)   이 영에서 사용하는 용어의 뜻은 다음과 같다.
1. “중징계”란 파면, 해임, 강등 또는 정직을 말한다.
2. “경징계”란 감봉 또는 견책을 말한다.
[전문개정 2009. 3. 18.]
[제1조의2에서 이동 <2013. 12. 11.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=272555&efYd=20250701,
