chunk_id,doc_id,title,text,source_url,metadata.chapter,metadata.source_type
doc:2100000263450:article_33,2100000263450,제33조(일반임기제고위공무원 직위의 운영),"제33조(일반임기제고위공무원 직위의 운영) 노동위원회 위원장ㆍ상임위원 등 일반임기제고위공무원 직위는 전보ㆍ승진의 방법에 의한 임용을 원칙으로 하되, 일부 직위의 경우 인사 상황을 감안하여 민간의 전문성 및 현장경험 등을 공직에 유입하는 방안 등을 고려하여 운영할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_34,2100000263450,제34조(감사담당 공무원의 보직기준),"제34조(감사담당 공무원의 보직기준) ① 감사담당 공무원은 고용노동행정 경력 3년 이상인 사람으로서 다음 각 호에 해당하는 사람 중에서 임용하여야 한다. 이 경우 사전에 인사부서와 감사부서는 함께 적격자를 발굴하고, 상호 적격성 여부를 추가로 철저히 검증한다.
1. 「정부표창규정」에 따라 장관이상의 표창을 받은 사람
2. 「상훈법」및「모범공무원규정」에 따라 서훈 또는 모범공무원으로 선발된 사람
3. 감사업무를 수행함에 필요한 자격증 소지자 또는 전문적인 지식이나 기술을 가진 사람으로서 근무성적이 양호한 사람
4. 임용권자가 감사업무 담당공무원으로 보직함이 적합하다고 특별히 인정하는 사람
② 징계처분을 받고 종료일부터 3년이 경과하지 아니한 사람과 근무자세가 불성실하거나 청렴도가 불량하다고 판단되는 사람은 감사업무 담당공무원으로 임용할 수 없다.
③ 감사업무 전문성 향상을 위해 4ㆍ5급 이하 감사담당공무원은 특별한 사유가 없으면 3년 이상 근무함을 원칙으로 하고, 3년 이상 성실히 근무한 사람에 대하여는 전공분야, 경력, 전문성, 적성 및 근무 희망 부서 등을 고려하여 적정한 직위에 전보할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_35,2100000263450,제35조(법무담당 공무원의 보직기준),"제35조(법무담당 공무원의 보직기준) ① 규제개혁법무담당관 및 그 소속 5급 이상 공무원은 제2항 각 호의 어느 하나에 해당하고 해당 직급에서 1년 이상 근무(제2호에 해당하는 경우는 제외한다)한 사람 중에서 임용하여야 한다.
② 법무담당 공무원은 자격 요건은 다음 각 호와 같다.
1. 대학 또는 대학원에서 법학을 전공한 사람
2. 변호사자격을 가진 사람 또는 신규임용 당시 법무행정직류 시험 합격자
3. 법률에 관한 전문지식과 경험을 소지한 사람",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_36,2100000263450,제36조(인사담당 공무원의 보직기준),"제36조(인사담당 공무원의 보직기준) 본부 및 소속기관 인사담당 공무원은 다음 각 호의 어느 하나에 해당하는 사람 중에서 임용하여야 한다.
1. 국가기관 또는 지방자치단체 등에서 2년 이상 인사 및 교육훈련 관련 업무를 담당한 사람
2. 고용노동부에서 3년 이상 근무한 사람
3. 중앙인사관장기관의 장이 실시하는 인사담당자 교육을 이수한 사람
4. 인사조직직류 공무원",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_37,2100000263450,제37조(지출담당 공무원의 보직기준),"제37조(지출담당 공무원의 보직기준) ① 장관 및 제6조에 따라 소속 공무원에 대한 전보권을 위임 받은 사람은 회계ㆍ경리ㆍ지출 관련 업무 등의 효율적이고 투명한 수행을 위하여 해당 업무 담당자가 다음 각 호의 기간 동안 동일한 업무를 수행하였을 경우 다른 직위로 전보하여야 한다.
1. 회계ㆍ경리담당 공무원: 5년
2. 고용센터에서 동일한 지원금 지급담당 공무원: 3년
② 제1항 각 호에 따른 기간은 직전 소속기관에서의 동일업무 수행기간까지 합산하여 산정하며, 다른 직위로 전보된 이후 1년 동안은 동일한 업무를 수행하여서는 아니된다.
③ 제1항에 따른 전보권자는 동일인이 재무관 및 지출관(보조업무 담당자 포함) 업무를 동시에 수행하도록 하거나, 기금관리원이 지출업무를 담당하도록 하여서는 아니된다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_38,2100000263450,제38조(노동위원회 조사관의 보직기준),"제38조(노동위원회 조사관의 보직기준) 「노동위원회법」제14조의3 및 같은 법 시행령 제9조의2에 따른 노동위원회의 사무처 또는 사무국 조사관(이하 조사관이라 한다)은 다음 각 호의 어느 하나에 해당하는 사람 중에서 임용하여야 한다. 다만, 조사관으로 최초 보직하는 경우에 한하며, 변호사ㆍ노무사 자격증 소지자는 예외로 한다.
1. 행정직렬 5급 이상: 고용노동 분야에서 근무한 경력이 2년 이상인 사람
2. 6급: 고용노동 분야에서 근무한 경력이 3년 이상인 사람으로서 근로감독관으로 근무한 경력이 2년 이상인 사람
3. 7급: 고용노동 분야에서 근무한 경력이 2년 이상인 사람으로서 근로감독관으로 근무한 경력이 1년 이상인 사람
4. 임용권자가 조사관으로 보직함이 적합하다고 특별히 인정하는 사람",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_39,2100000263450,제39조(화학재난 합동방재센터 근무자의 보직기준),"제39조(화학재난 합동방재센터 근무자의 보직기준) ① 청(지청)장은 기술직 공무원 및 산재예방업무 경력 2년 이상인 사람 중에서 화학재난 합동방재센터(이하 방재센터라 한다) 근무자 풀을 구성하여 배치하고, 발령일로부터 3년 동안 다른 직위에 전보할 수 없다. 다만, 부득이한 사유가 있어 장관의 사전전보 승인을 얻은 경우에는 그러하지 아니하다.
② 방재센터 3년 이상 근무자로서 전보 대상자에 대해서는 각 청별 인사상황 등을 고려하여 성과평가, 연고지 배치 등 인사상 우대할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_40,2100000263450,제40조(징계처분자에 대한 직무배제),"제40조(징계처분자에 대한 직무배제) ① 징계처분을 받은 사유가 다음 각 호에 해당하는 경우 사무분장을 통해 즉시 (징계처분일을 말한다) 담당직무에서 배제하여야 한다.
1. 금품ㆍ향응수수, 공금횡령ㆍ유용 등의 사유로 징계처분을 받은 경우
2. 담당 업무의 처리 등과 관련하여 징계처분을 받은 경우
3. 근로감독관이 「국가공무원법」 제65조(정치운동의 금지)ㆍ제66조(집단 행위의 금지)를 위반하여 징계처분을 받은 경우
② 제1항제1호의 사유로 징계처분을 받은 사람은 그 처분을 받은 날부터 5년간 다음 각 호의 업무를 담당할 수 없다.
1. 징계처분을 받은 비위행위 당시 해당 업무
2. 근로개선지도 및 산재예방지도 등 감독 분야
3. 인사, 예산, 지원금 담당 직무
③ 제1항제2호 및 제3호의 사유로 징계처분을 받은 경우 그 처분을 받은 날부터 다음 각 호의 기간 동안 제2항제1호 및 제2호의 업무를 수행할 수 없다.
1. 강등 및 정직: 1년 6개월
2. 감봉: 1년
3. 견책: 6개월
④ 「근로감독관 규정」제3조에 따른 임명직 근로감독관이 다음 각 호에 해당하는 경우 근로감독관의 임명을 해제하여야 한다.
1. 제1항 각 호에 따른 징계처분을 받은 경우
2. 근로감독 관련 업무로 최근 2년 내에 2회 이상 경고처분을 받은 경우",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_41,2100000263450,제41조(필수실무관),"제41조(필수실무관) ① 6급 공무원으로 8년 이상 재직한 5급 대우공무원이 승진을 포기하고 해당 직급에서 계속하여 근무하기를 희망하는 경우 필수실무관으로 지정할 수 있다. <개정 2024. 1. 29.>
② 필수실무관으로 지정되기를 희망하는 사람은 매 분기말 15일 전까지 소속기관의 장을 거쳐 ‘필수실무관 지정신청서’와 ‘5급 승진임용 포기서’를, 소속기관의 장은 ‘필수실무관 지정요건 확인서(별지 제8호서식)’를 장관에게 제출하여야 하며, 장관은 보통승진심사위원회의 심사를 거쳐 필수실무관을 결정하여야 한다.
③ 필수실무관으로 지정된 사람에 대하여는 보직경로ㆍ전문성ㆍ역량 등을 고려하여 지방고용노동관서 6급 과장 등 직위에 보직할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_42,2100000263450,제42조(장애인인 공무원),"제42조(장애인인 공무원) 장애인인 공무원에 대하여는 특별한 사정이 없으면 장애유형 및 정도, 특기, 적성 등을 고려하여 직무수행에 적합한 직위에 보직하여야 한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_43,2100000263450,제43조(근로감독관의 임면 등),제43조(근로감독관의 임면 등) 근로감독관의 임면 등에 관하여는「근로감독관규정」(대통령령)에서 정하는 바에 따른다.,https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_44,2100000263450,제44조(복수국적자의 임용제한),"제44조(복수국적자의 임용제한) ① 「국가공무원법」제26조의3 및「공무원임용령」제4조제2항에 따라 다음 각 호의 직위 또는 업무에는 복수국적자의 임용을 제한한다.
1. 정책보좌관
2. 비상안전담당관 및 그 소속 부서 공무원
3. 기관별 보안ㆍ비상대비ㆍ비밀ㆍ대외비 취급 관련 업무(기관장ㆍ부서장 포함)
4. 국무ㆍ차관회의 관련 업무
5. 고용노동 분야 통상협상 및 국제협력사업 관련 업무
6. ILO 협약비준 및 국제기구 관련 업무
7. 정보화시스템 및 관제센터 운영 업무
8. 노사관계지원과장
② 임용권자는 공무원 신규임용 전에 복수국적 여부를 법무부장관에게 조회한 후 임용하여야 한다.
③ 임용권자는 제1항에 따른 복수국적자의 임용이 제한되는 분야에 소속 공무원을 전보할 경우 임용 전에 개인인사기록에서 국적을 확인하고, 필요 시 법무부장관에게 복수국적 여부를 조회ㆍ확인하여야 한다.
④ 우리 부 공무원이 다른 나라의 국적을 취득한 경우 해당 국적과 취득일을 즉시 본인이 소속되어 있는 기관을 통해 장관에게 신고하여야 한다.
⑤ 소속기관의 장(본부의 경우 국장ㆍ정책관)은 복수국적자의 임용이 제한되는 분야에 재직 중인 사람이 다른 나라의 국적을 취득할 경우 제4항에 따라 즉시 신고하도록 안내하여야 한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_45,2100000263450,제45조(무보직자에 대한 관리책임),"제45조(무보직자에 대한 관리책임) 직위해제, 정직 등으로 출근 의무가 없는 사람에 대한 관리책임자는 본부는 운영지원과 인사담당 서기관 또는 사무관, 소속기관은 인사담당 부서장(지노위ㆍ최임위ㆍ산심위의 경우 사무국장)으로 한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_46,2100000263450,제46조(퇴직준비교육 활성화),제46조(퇴직준비교육 활성화) 장관은 경력직공무원 중 정년퇴직 예정일 전 1년 이내인 사람에 대하여 사회적응 준비기회 부여 및 기관의 원활한 인사운영 도모를 위하여 정년퇴직예정자 퇴직준비교육을 운영할 수 있다.,https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제4장 보직관리,
doc:2100000263450:article_47,2100000263450,제47조(전보기준),"제47조(전보기준) ① 장관은 소속기관 공무원의 객지근무 등으로 인한 불편해소 및 일ㆍ가정 양립을 지원하기 위하여 가급적 연고지 소재 관서에 근무할 수 있도록 노력한다. 이 경우 6급 이하 공무원에 대해서는 특별히 우선 고려한다.
② 제1항에도 불구하고 장관은 5급 이상 공무원(승진내정자 포함) 및 그 밖의 인사운영상 필요하다고 인정되는 경우에 본부 권역(본부 및 세종시 소재 위원회 등) 또는 연고지가 아닌 근무지로 전보할 수 있으며, 해당지역에 연고가 있는 직원의 수가 기관정원에 미달하는 기관(이하 객지기관이라 한다)의 인력충원 및 업무침체 방지 등을 위하여 필요한 경우에는 전보할 수 있다. <개정 2023. 8. 30.>
③ 청장은 출ㆍ퇴근이 가능한 정도의 인접 소속기관을 하나의 전보 권역으로 설정하여 운영할 수 있다.
④ 6급 이하 공무원에 대한 소속기관별 자체 전보기준을 마련할 경우, 다음 각 호의 사항은 반드시 포함하도록 하여야 한다. <개정 2024. 8. 12.>
1. 동일기관 내의 부서 간 결원율은 균형을 유지하여야 한다.
2. 5세 이하 자녀를 두거나, 세 자녀 이상을 양육하는 공무원 중 첫째 자녀가 고등학교 이하 재학(고등학생의 경우 졸업연도 제외)중이거나, 본인 또는 배우자가 임신중일 경우 객지근무를 유예하고, 중증장애 공무원은 객지근무를 면제할 수 있다. <개정 2025. 6. 2.>
3. 객지기관에 전보되어 지방청별로 설정한 기간이 경과한 사람은 가급적 근무 희망지에 배치하되, 불가피할 경우 해당기관 정ㆍ현원 등을 고려하여 차순위 희망기관 또는 차기 전보에 반영을 검토한다.
⑤ 청장은 대표지청이 대표하는 지청에 소속된 4ㆍ5급 이하 공무원을 전보할 경우에는 대표지청장과 합의하여야 한다.(단, 신규자ㆍ전입자ㆍ복직자의 배치는 제외한다)
⑥ 그 밖에 전보와 관련하여 필요한 사항은 장관이 별도로 정한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_48,2100000263450,제48조(전보시기),"제48조(전보시기) ① 정기전보는 다음 각 호와 같이 실시함을 원칙으로 한다.
1. 실ㆍ국장급(고위공무원): 12월부터 다음연도 1월까지
2. 과장ㆍ지청장급(3∼4급 공무원): 1월
3. 4ㆍ5급 및 5급 공무원: 1월 하순
4. 6급 이하 공무원: 2월 초순
② 보충전보는 다음 각 호와 같이 실시함을 원칙으로 한다. 다만, 보충전보는 가급적 시행하지 않거나 결원 직위에 한해 최소한으로 시행한다.
1. 4ㆍ5급 및 5급 공무원: 7월 하순
2. 6급부터 9급까지 공무원: 8월 초순",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_49,2100000263450,제49조(객지기관 전보),"제49조(객지기관 전보) ① 청장이 제47조제2항 후단에 따른 객지기관의 인력충원을 위한 전보를 실시할 경우 각 전보 단위별 소속기관 수ㆍ소속기관별 정원 및 연고자수ㆍ인근관서와의 거리 등을 종합적으로 고려하여, 전보 대상기관ㆍ전보 대상자 선정기준ㆍ전보 순번 등에 관한 자체 기준을 설정하여 사전에 공지하여야 한다.
② 장관은 제1항에 의해 청장이 정한 객지기관 전보 기준이 소속기관 간 인력운영 균형이나 대상자 선정의 공정성을 저해할 우려가 있다고 판단되는 경우 기준의 조정을 요구할 수 있다.
③ 제1항에 따라 설정된 각 청별 전보 순번에 의해 객지기관에 전보된 공무원의 경우, 각 지방청별로 설정한 기간이 경과하면 연고지로 복귀할 수 있고, 전보를 희망하는 직원 및 승진자는 기관별 순번에 우선하여 전보할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_50,2100000263450,제50조(소속기관 공무원의 본부 및 중앙노동위원회 전입),"제50조(소속기관 공무원의 본부 및 중앙노동위원회 전입) ① 장관은 역량 있는 소속기관 공무원의 본부 및 중앙노동위원회 근무기회 확대를 위해 5급 이하 공무원에 대한 본부 및 중앙노동위원회 전입풀을 구성하여 운영할 수 있다.
② 제1항에 따른 전입풀 구성을 위해 신청자를 대상으로 역량평가 등 적절한 방식으로 적격성을 심사할 수 있다.
③ 제1항에 따른 전입풀 구성을 위해 본부에 기획조정실장을 위원장으로 하는 선발심사위원회를 둘 수 있으며, 선발심사위원회는 희망자의 업무경력ㆍ역량, 보직경로, 교육훈련실적, 징계ㆍ포상이력 등을 종합적으로 고려하여 대상자를 선발하여야 한다.
④ 본부 및 중앙노동위원회 전입대상자는 전입풀에 포함된 공무원 중에서 선정하는 것을 원칙으로 한다. 다만, 업무특성이나 전문성 등을 고려할 때 전입풀 중에 적격자가 없다고 판단될 경우 예외적으로 실ㆍ국ㆍ관의 장 및 중앙노동위원회 위원장의 의견을 들어 전입풀에 포함되지 아니한 직원 중에서 대상자를 선정할 수 있다.
⑤ 전입풀 구성 대상 및 기준, 절차 및 방법 등에 대해서는 장관이 별도로 정한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_51,2100000263450,제51조(소속기관 간 인력 배치),"제51조(소속기관 간 인력 배치) ① 장관은 소속기관 간 인력을 균형 있게 배치하기 위하여 제49조제1항에 따른 객지 또는 기피직위 근무자 선발기준에 따라 선발된 공무원에 대하여 청간 전보 등을 실시할 수 있다.
② 경기 북부 및 강원지역 소재 지방고용노동관서의 직급별 충원 소요인력은 서울ㆍ중부청 정원규모 등을 고려하여 인원을 분담하되, 서울청 분담인력이 전보ㆍ근무성적평정ㆍ포상 등에 있어서 공정하고 합리적으로 대우받도록 노력하여야 한다.
③ 경기 북부 및 강원지역 소재 지방고용노동관서의 합리적 인사방안 등을 협의하기 위하여 정기(보충)전보 실시 전에 본부ㆍ서울청ㆍ중부청의 인사담당 공무원이 참석하는 인사교류협의회를 개최할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_52,2100000263450,제52조(우대전보),"제52조(우대전보) 다음 각 호의 어느 하나에 해당하는 공무원(4ㆍ5급 이하 공무원에 한한다)에 대하여는 본인희망을 고려하여 우대 전보할 수 있다.
1. 민원봉사대상을 수상한 사람
2. 창안 및 제안제도 등을 통해 고용노동행정 발전에 기여한 공이 있다고 장관이 인정하는 사람
3. 중앙행정기관, 시ㆍ도 등 타기관에 파견되어 1년 이상 성실히 근무한 사람",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_522,2100000263450,제52조의2(통합인사),"제52조의2(통합인사) 장관은 전보를 하는 경우 여성ㆍ장애인ㆍ이공계 출신 공무원 중 적격자를 주요 직위에 배치하여 공직사회에 실질적 평등이 구현될 수 있도록 노력하여야 한다.
[제목개정 2024. 8. 12.]",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_53,2100000263450,제53조(징계처분자에 대한 전보),"제53조(징계처분자에 대한 전보) ① 징계처분(불문경고 처분을 포함한다)을 받은 공무원에 대해서는 별표 6에 따라 연고지가 아닌 다른 기관으로 전보할 수 있다.
② 제1항에 따른 전보는 징계처분일 이후 최초로 도래하는 정기 또는 보충 전보 시에 하여야 하며 사전에 본부ㆍ청ㆍ대표지청과 협의하여야 한다. <개정 2024. 8. 12.>
③ 제2항에도 불구하고, 징계처분 이전이라도 전보 필요성이 인정되는 경우 또는 부득이한 사유로 징계처분일 이후 최초 시기 전보가 곤란하거나 곤란할 것으로 예상되는 경우는 별도 시기를 정하여 전보할 수 있다. <신설 2024. 8. 12.>",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_54,2100000263450,제54조(다른 기관으로의 전출ㆍ교류),"제54조(다른 기관으로의 전출ㆍ교류) ① 다른 기관으로의 전출은 다음 각 호의 요건을 모두 갖추고, 제55조에 따른 전출ㆍ입승인심사위원회가 심사를 통해 특별한 전출 사유가 있다고 인정하는 사람에 대하여 허용할 수 있다.
1. 본부 및 소속기관 5급 이하 공무원 중 우리 부에서 3년 이상 근무(휴직기간, 직위해제처분기간, 강등 및 정직 처분으로 인하여 직무에 종사하지 않은 기간은 포함하지 않는다)하고「공무원임용령」제45조제6항 및 제9항에서 정한 기간이 경과한 사람 <개정 2023. 11. 30.>
2. 소속기관의 장(본부의 경우 부서의 장)의 동의를 얻은 사람
② 삭제 <2022. 11. 18.>
③ 인사교류의 경우에는 전출대상자가 제1항제1호의 요건을 갖추고 전입대상자가 인사 관련 사항 등에 문제가 없으며, 제55조에 따른 전출ㆍ입승인심사위원회의 심의를 통해 적격으로 인정된 경우에 한하여 허용할 수 있다. 다만, 부처 간 계획인사교류의 경우는 예외로 한다.
④ 제1항과 제2항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 전출 대상자를 해당 분기 전출 심사에서 제외하거나, 발령 전까지 전출 허용을 취소할 수 있다. <신설 2022. 11. 18.>
1. 소속기관의 정원 충원율이 80퍼센트 미만이거나, 전출로 인한 소속기관의 업무 공백 피해가 현저할 것으로 예상되는 경우
2. 대상자가 범죄 또는 비위 사건의 당사자나 참고인으로서 조사 또는 수사를 받고 있거나, 받을 예정인 경우
3. 대상자의 전출 사유가 허위로 확인되거나, 사실 관계를 규명하기 위해 전출 심사와 별건의 조사가 필요하다고 인정되는 경우
4. 그 밖의 법령, 지침 등의 근거로 대상자의 전출을 제한할 필요가 있는 경우
⑤ 전출 대상자가 제1항 각 호의 요건을 갖추지 못했거나 제3항에 따라 전출 심사 대상에서 제외되어야할 것이 명확한 경우에는 즉시 관계 기관 및 대상자에 전출 불허용 의견으로 회신할 수 있다. <신설 2022. 11. 18.>",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_55,2100000263450,제55조(전출ㆍ입승인심사위원회),"제55조(전출ㆍ입승인심사위원회) ① 타 기관으로의 전출 및 우리 부로의 전입에 대한 승인 여부를 심의ㆍ의결하기 위하여 본부에 전출ㆍ입승인심사위원회를 둔다.
② 전출ㆍ입승인심사위원회는 위원장을 포함하여 3인 이상 5인 이내의 위원으로 구성한다.
③ 위원은 4급 이상 공무원 중에서 차관이 지명한 사람으로 하고 위원장은 위원 중에서 호선한다.
④ 전출ㆍ입승인심사위원회는 분기별 1회 이상 위원장이 필요하다고 인정하는 경우에 개최하며, 위원 과반수의 출석으로 개의하고 출석위원 과반수의 찬성으로 의결한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제5장 전보,
doc:2100000263450:article_56,2100000263450,제56조(적용대상),제56조(적용대상) 본 장의 규정은 5급 이하 일반직ㆍ연구직 공무원에 대하여 적용한다.,https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
doc:2100000263450:article_57,2100000263450,제57조(근무성적평가),"제57조(근무성적평가) ① 본부 및 소속기관별 근무성적평가자와 확인자는 별표 1과 같으며, 별표 1의 평가단위에 포함되지 않은 임시조직(「행정기관의 조직과 정원에 관한 통칙」제29조의3에 따라 긴급현안 대응을 위해 임시로 설치된 조직을 말한다), 파견자 등에 대한 근무성적 평가자 및 확인자는「근무성적 및 경력ㆍ가점평정 지침」으로 별도로 정할 수 있다. <개정 2023. 8. 30.>
② 근무성적평가의 평가항목과 항목별 총점은 다음 각 호와 같이하고, 평가요소별 배점은 별표 2와 같다.
1. 근무실적: 60점
2. 직무수행능력: 30점
3. 직무수행태도: 10점
③ 공무원성과평가서의 직무수행태도 감점기준은 별표 2의2와 같고, 평가대상 기간 중 감점사유에 해당하는 경우 해당 기준에 따라 만점에서 각 감하여 평가한다.
④ 평가등급은 수ㆍ우ㆍ양ㆍ가 4등급으로 구분하고, 각 등급별 인원비율은 수 20퍼센트, 우 40퍼센트, 양 30퍼센트, 가 10퍼센트로 한다. 다만, 가에 해당하는 사람이 없는 경우에는 이를 적용하지 않을 수 있으며, 이 경우 가 비율은 양 비율에 가산한다.
⑤ 임용권자는 평가단위의 직급별 인원, 담당업무 등을 고려하여 전체 평가등급별 인원비율의 범위 내에서 평가단위별로 평가등급별 인원을 배분한다.
⑥ 평가자는 근무성적평가 대상 공무원이 징계처분을 받은 경우 별표 6에 따라 등급을 부여하여야 한다.
⑦ 확인자는 매 근무성적평가 시 6급 공무원에 대해 기관별(본부는 실별)로 다면평가를 실시하고 기관별 하위 10퍼센트 해당자에 대해서는 기관 최상위 서열 부여를 제한할 수 있다.
⑧ 평가자 및 확인자는 근무성적평가 완료 이후 평가 대상 공무원의 요청이 있는 경우에는 해당 공무원에 한하여 평가결과(등급ㆍ순위)를 공개하여야 한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
doc:2100000263450:article_58,2100000263450,제58조(성과면담),"제58조(성과면담) ① 평가자는 제57조에 따른 근무성적평가 실시 전에 평가대상 공무원과 성과면담을 실시하여야 하고, 별표 2의3에 따른 개인별 성과계획 및 별표 2의4에 따른 성과면담 결과 등을 참고하여 평가대상자 상호 간 실적과 능력을 비교한 후 객관적이고 공정하게 평가하여야 한다.
② 피평가자와의 성과면담 결과는 평가자가 직접 작성하여야 하며, 대리 작성 등의 행위 적발 시 코칭기법ㆍ리더십 등 관련 교육 수강 조치 등을 할 수 있다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
doc:2100000263450:article_59,2100000263450,제59조(실장ㆍ청장 등의 근무성적평가의견 제출),"제59조(실장ㆍ청장 등의 근무성적평가의견 제출) ① 실장과 본부장은 소속 6급 이하 공무원의 근무성적평가 의견을 근무성적평가위원회에 제출할 수 있다.
② 청장은 관할 지청장과 협의하여 소속 5급 공무원의 근무성적평가 의견은 확인자에게, 소속 6급 공무원의 근무성적평가 의견은 본부 근무성적평가위원회에 제출할 수 있으며, 확인자 및 본부 근무성적평가위원회는 청장이 제출한 의견을 참고할 수 있다.
③ 중노위 위원장은 지노위 위원장과 협의하여 소속 5급 공무원의 근무성적평가 조정서열은 확인자에게, 6급 공무원의 근무성적평가 조정서열은 본부 근무성적평가위원회에 제출할 수 있으며, 확인자 및 본부 근무성적평가위원회는 중노위 위원장이 제출한 의견을 참고할 수 있다.
④ 청의 선임 고용센터 소장은 소속 과장과 협의하여 소속 6급 이하 공무원의 근무성적 평가의견서를 확인자에게 제출하고, 확인자는 특별한 사유가 없으면 선임 고용센터 소장의 의견을 반영하여야 한다.
⑤ 근무성적평가 의견을 제출하는 경우, 평가자 및 확인자가 정한 평가단위별 평가순위를 변경하지 않도록 한다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
doc:2100000263450:article_60,2100000263450,제60조(경력평정),"제60조(경력평정) ① 경력평정의 확인자는 별표 3과 같다.
② 소속기관의 장은「공무원 성과평가 등에 관한 규정」제5조에 따른 정기 또는 수시평정 기준일로부터 5일 이내에 경력평정표 부본을 장관에게 제출하여야 하며, 소속 공무원이 다른 기관으로 전보되었을 경우에는 경력평정표 원본을 해당 기관에 송부하여야 한다.
③ 경력평정점의 총점은 30점을 만점으로 한다.
④ 경력평정 가능기간은 5급은 최근 13년, 6급은 최근 11년, 7급 이하는 최근 9년으로 하고, 계급별 월 경력 평정점은 별표 3의2와 같다. <개정 2024. 1. 29.>",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
doc:2100000263450:article_61,2100000263450,제61조(가점평정),"제61조(가점평정) 가점은 5점의 범위에서 자격증, 특정직위 근무경력, 특수지역 근무경력, 실적가점을 별표 4에 따라 부여한다. 이 경우 특정직위ㆍ특수지역 근무경력 가점을 합산한 경력평정점은 총점 30점을 초과할 수 없다.",https://www.law.go.kr/admRulInfoP.do?admRulSeq=2100000263450,제6장 근무성적평가 등,
