chunk_id,doc_id,title,text,source_url,metadata.chapter
doc:273157:article_13,273157,제13조(상담원의 직무),"제13조(상담원의 직무)   상담원은 다음 각호의 직무를 담당한다.
1. 노인 및 그 가족 또는 관계인에 대한 상담 및 지도
2. 노인복지에 필요한 가정환경 및 생활실태에 관한 조사
3. 법 제28조의 규정에 의한 조치에 필요한 상담 및 지도
4. 노인의 단체활동 및 취업의 상담
5. 기타 노인의 복지증진에 관한 사항",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_14,273157,제14조(상담원의 보수),제14조(상담원의 보수)   상담원(공무원인 상담원과 보수없이 봉사할 것을 자원한 상담원을 제외한다)에 대하여는 예산의 범위안에서 지방공무원중 일반직 8급 공무원에 상당하는 보수(직무수당ㆍ기말수당ㆍ정근수당 및 기타수당을 포함한다)를 지급한다.,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_15,273157,제15조,제15조    삭제 <2007. 9. 28.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_16,273157,제16조,제16조    삭제 <2007. 9. 28.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_17,273157,제17조,제17조    삭제 <2007. 9. 28.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_172,273157,제17조의2,제17조의2    삭제 <2007. 9. 28.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_173,273157,제17조의3,제17조의3    삭제 <2024. 10. 31.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_174,273157,제17조의4,제17조의4    삭제 <2024. 10. 31.>,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_18,273157,제18조(지역봉사지도원의 활동지원 등),"제18조(지역봉사지도원의 활동지원 등)   ①국가 또는 지방자치단체는 법 제24조제1항의 규정에 의하여 위촉한 지역봉사지도원의 활동을 지원하고 예산의 범위안에서 활동비 등을 지급할 수 있다.
②시장ㆍ군수ㆍ구청장은 위촉한 지역봉사지도원이 다음 각호의 1에 해당하는 때에는 해촉하여야 한다.
1. 업무와 관련하여 부정한 행위를 한 때
2. 질병ㆍ부상 등의 사유로 인하여 업무수행이 어려운 때
3. 기타 지역봉사지도원으로서의 품위를 손상한 때
③법 제24조제2항제5호에서 “기타 대통령령이 정하는 업무”라 함은 다음 각호의 업무를 말한다. <개정 2008. 7. 24., 2018. 4. 24.>
1. 국가 또는 지방자치단체가 시행하는 노인복지정책의 홍보 및 안내
2. 노인복지시설에 입소한 노인에 대한 생활지도
3. 자원봉사활동 기타 시장ㆍ군수ㆍ구청장이 필요하다고 인정하는 업무",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_182,273157,제18조의2(생업지원),"제18조의2(생업지원)   ① 법 제25조제1항 및 제2항에서 “대통령령으로 정하는 기관”이란 각각 다음 각 호의 어느 하나에 해당하는 기관을 말한다.
1. 「공공기관의 운영에 관한 법률」 제4조에 따른 공공기관
2. 「지방공기업법」 제49조에 따른 지방공사 및 같은 법 제76조에 따른 지방공단
3. 특별법에 따라 설립된 법인
② 법 제25조제2항에 따른 위탁사업의 종류는 다음 각 호와 같다. <개정 2019. 7. 2.>
1. 청소, 소독, 병충해 예방 및 해충 제거
2. 주차관리, 경비 및 장치ㆍ시설 등의 점검ㆍ유지ㆍ수리
3. 조경관리
4. 매표
5. 그 밖에 국가, 지방자치단체 및 제1항에 따른 기관의 장이 노인의 생업지원을 위하여 적합하다고 인정하는 사업
③ 법 제25조제2항에 따른 65세 이상 노인의 채용 비율은 최근 3개월 이상 계속 고용된 65세 이상 근로자 수를 최근 3개월간의 월 평균 근로자 수로 나누어 산정한다. 이 경우 65세 이상 근로자 수와 월 평균 근로자 수에서 일용근로자의 수는 제외되며 산정의 기준 시점은 매월 말일로 한다.
[본조신설 2018. 6. 12.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_19,273157,제19조(경로우대시설의 종류 등),"제19조(경로우대시설의 종류 등)   ①법 제26조제1항의 규정에 의하여 65세이상의 자에 대하여 그 이용요금을 할인할 수 있는 공공시설(이하 “경로우대시설”이라 한다)의 종류와 그 할인율은 별표 1과 같다. <개정 2003. 5. 29.>
②65세이상의 자가 경로우대시설의 이용요금을 할인하여 이용하고자 하는 때에는 당해 시설의 관리자에게 주민등록증(모바일 주민등록증을 포함한다) 등 나이를 확인할 수 있는 신분증을 보여주어야 한다. <개정 2018. 4. 24., 2024. 12. 3.>",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_20,273157,제20조(건강진단 등),"제20조(건강진단 등)   ①법 제27조제1항의 규정에 의한 건강진단은 보건복지부장관, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장(이하 “복지실시기관”이라 한다)이 2년에 1회이상 국ㆍ공립병원, 보건소 또는 보건복지부령이 정하는 건강진단기관에서 대상자의 건강상태에 따라 1차 및 2차로 구분하여 실시한다. <개정 2008. 2. 29., 2010. 3. 15.>
②법 제27조제1항의 규정에 의한 보건교육은 복지실시기관이 보건소 또는 보건ㆍ의료관련 기관ㆍ단체로 하여금 실시하게 할 수 있다.
③복지실시기관은 제2항의 규정에 의하여 보건교육을 실시한 보건ㆍ의료관련 기관ㆍ단체에 대하여 예산의 범위안에서 교육실시에 소요되는 비용을 지원할 수 있다.",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_202,273157,"제20조의2(노인성 질환의 범위, 의료지원의 대상ㆍ기준 및 방법 등)","제20조의2(노인성 질환의 범위, 의료지원의 대상ㆍ기준 및 방법 등)   ① 법 제27조의4제1항에 따른 노인성 질환의 범위는 다음 각 호와 같다.
1. 안 질환
2. 무릎관절증
3. 전립선 질환
② 법 제27조의4제1항에 따른 의료지원의 대상은 다음 각 호의 어느 하나에 해당하는 사람 중에서 보건복지부장관이 정하여 고시하는 나이 이상인 사람으로 한다.
1. 「국민기초생활 보장법」에 따른 수급자 또는 차상위계층
2. 「한부모가족지원법」에 따른 지원대상자
③ 법 제27조의4제1항에 따른 의료지원을 받으려는 사람은 관할 보건소장에게 신청을 하여야 한다.
④ 제3항에 따른 의료지원 신청을 받은 관할 보건소장은 신청인이 지원 대상에 해당하는지 여부를 확인하기 위해 필요한 서류를 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 확인한 후, 신청을 받은 날부터 10일 이내에 지원 여부를 결정하여 신청인에게 알려주어야 한다. 다만, 신청인이 확인에 동의하지 않는 경우에는 지원 대상에 해당함을 증명하는 서류를 제출하도록 해야 한다. <개정 2019. 6. 11.>
⑤ 제1항부터 제4항까지에서 규정한 사항 외에 의료지원의 한도 및 신청 방법 등에 관한 사항은 보건복지부장관이 정하여 고시한다.
[본조신설 2018. 4. 24.]
[종전 제20조의2는 제20조의3으로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_203,273157,제20조의3(노인복지주택 운영의 위탁),"제20조의3(노인복지주택 운영의 위탁)   법 제33조의2제6항에 따라 노인복지주택을 설치한 자로부터 해당 노인복지주택의 전부 또는 일부 시설의 운영을 위탁받을 수 있는 자는 노인복지주택의 운영업무를 담당할 전담인력 및 전담조직을 갖춘 법인 또는 단체로 한다.
[전문개정 2025. 5. 20.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_204,273157,제20조의4(긴급전화의 설치ㆍ운영),"제20조의4(긴급전화의 설치ㆍ운영)   ①법 제39조의4제2항의 규정에 의하여 국가 및 지방자치단체는 법 제39조의5제1항 및 제2항에 따른 노인보호전문기관에 전국적으로 통일된 번호로 매일 24시간 동안 운영되는 긴급전화를 설치하여야 한다. <개정 2011. 12. 8.>
②긴급전화를 통한 노인학대 신고의 접수 및 상담방법과 그 밖의 세부운영 등에 관하여 필요한 사항은 보건복지부장관이 정한다. <개정 2007. 12. 13., 2008. 12. 31., 2010. 3. 15.>
[본조신설 2004. 7. 30.]
[제20조의3에서 이동, 종전 제20조의4는 제20조의5로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_205,273157,제20조의5(노인보호전문기관의 설치기준 등),"제20조의5(노인보호전문기관의 설치기준 등)   법 제39조의5제1항 및 제2항에 따른 노인보호전문기관의 설치ㆍ운영 기준은 별표 1의2와 같다. <개정 2018. 4. 24.>
[전문개정 2011. 12. 8.]
[제20조의4에서 이동, 종전 제20조의5는 제20조의6으로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_206,273157,제20조의6(중앙노인보호전문기관의 업무),"제20조의6(중앙노인보호전문기관의 업무)   법 제39조의5제1항제9호에서 “대통령령으로 정하는 사항”이란 다음 각 호의 사항을 말한다. <개정 2016. 12. 30.>
1. 삭제 <2017. 9. 5.>
2. 노인인권보호를 위하여 보건복지부장관이 위탁하는 사항
[전문개정 2011. 12. 8.]
[제20조의5에서 이동, 종전 제20조의6은 제20조의7로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_207,273157,제20조의7(노인보호전문기관의 위탁기관 지정),"제20조의7(노인보호전문기관의 위탁기관 지정)   ① 법 제39조의5제3항에 따라 노인보호전문기관의 운영을 위탁받으려는 자는 같은 조 제1항에 따른 중앙노인보호전문기관(이하 “중앙노인보호전문기관”이라 한다)의 경우에는 보건복지부장관에게, 같은 조 제2항에 따른 지역노인보호전문기관(이하 “지역노인보호전문기관”이라 한다)의 경우에는 시ㆍ도지사에게 위탁기관 지정을 신청하여야 한다. <개정 2017. 9. 5.>
② 제1항에 따라 위탁기관 지정을 신청하려는 자는 별표 1의2에 따른 기준에 적합하여야 한다.
③ 제1항에 따른 신청을 받은 보건복지부장관 또는 시ㆍ도지사는 해당 지역의 노인인구, 신청인의 업무수행능력 등을 고려하여 위탁기관을 지정하여야 한다.
④ 제3항에 따라 지정받은 자는 지정받은 사항 중 보건복지부령으로 정하는 사항을 변경하려면 보건복지부장관 또는 시ㆍ도지사에게 변경지정을 신청하여야 한다.
⑤ 위탁기관의 지정, 변경지정 등의 절차에 관한 세부사항은 보건복지부령으로 정한다.
[본조신설 2011. 12. 8.]
[제20조의6에서 이동, 종전 제20조의7은 제20조의8로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_208,273157,제20조의8(신분조회 요청 절차),"제20조의8(신분조회 요청 절차)   ① 중앙노인보호전문기관과 지역노인보호전문기관의 장은 법 제39조의7제7항에 따라 다음 각 호의 어느 하나에 해당하는 신분조회 등 필요한 조치에 대한 협조를 요청하려면 노인학대관련 신분조회 요청서를 관계 중앙행정기관의 장, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장에게 제출하여야 한다. <개정 2017. 9. 5.>
1. 「출입국관리법」 제88조제2항에 따른 외국인등록 사실증명의 열람 및 발급
2. 「가족관계의 등록 등에 관한 법률」 제15조제1항제1호부터 제4호까지에 따른 증명서의 발급
3. 주민등록표 등본ㆍ초본의 열람 및 발급
4. 「국민기초생활 보장법」 제2조제2호에 따른 수급자 여부의 확인
5. 「장애인복지법」 제32조제1항에 따른 장애인등록증의 열람 및 발급
② 제1항에서 규정한 사항 외에 노인학대관련 신분조회 요청에 필요한 사항은 보건복지부령으로 정한다.
[본조신설 2016. 12. 30.]
[제20조의7에서 이동, 종전 제20조의8은 제20조의9로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_209,273157,제20조의9(노인학대관련범죄 경력 조회 요청 절차),"제20조의9(노인학대관련범죄 경력 조회 요청 절차)   ① 법 제39조의17제1항 각 호에 따른 시설 또는 기관(이하 “노인관련기관”이라 한다)의 설치 신고ㆍ인가ㆍ허가 등을 관할하는 행정기관의 장(이하 “관할행정기관의 장”이라 한다) 및 노인관련기관의 장은 같은 조 제4항 본문 및 같은 조 제5항 본문에 따라 노인학대관련범죄 경력 조회를 요청하려면 노인학대관련범죄 경력 조회 요청서에 다음 각 호의 구분에 따른 서류를 첨부하여 관할 경찰관서의 장에게 제출해야 한다. <개정 2019. 6. 11.>
1. 관할행정기관의 장이 요청하는 경우: 노인학대관련범죄 경력 조회 대상자의 동의서
2. 노인관련기관의 장이 요청하는 경우
가. 노인관련기관의 장임을 증명하는 서류
나. 노인학대관련범죄 경력 조회 대상자의 동의서
② 노인관련기관을 운영하려는 자 및 노인관련기관에 취업 중이거나 사실상 노무를 제공 중인 사람 또는 취업하려 하거나 사실상 노무를 제공하려는 사람(이하 “취업자등”이라 한다)은 법 제39조의17제4항 단서 및 같은 조 제5항 단서에 따른 노인학대관련범죄 경력 조회 회신서의 발급을 요청하려면 노인학대관련범죄 경력 조회 요청서에 다음 각 호의 구분에 따른 서류를 첨부하여 관할 경찰관서의 장에게 제출해야 한다. <신설 2019. 6. 11.>
1. 노인관련기관을 운영하려는 자가 요청하는 경우
가. 운영하려는 기관이 노인관련기관임을 증명하는 서류
나. 본인의 신분을 증명하는 서류
2. 취업자등이 요청하는 경우
가. 노인관련기관의 취업자등임을 증명하는 서류
나. 본인의 신분을 증명하는 서류
③ 제1항 및 제2항에 따라 노인학대관련범죄 경력 조회를 요청받은 경찰관서의 장은 노인학대관련범죄 경력 조회 대상자가 노인관련기관을 운영하거나 노인관련기관에 취업 또는 사실상 노무를 제공할 수 없는 사람(이하 “취업제한등대상자”라 한다)인지 여부를 확인하여 회신해야 한다. <개정 2019. 6. 11.>
④ 제1항 및 제2항에 따른 노인학대관련범죄 경력 조회 요청서, 노인학대관련범죄 경력 조회 대상자의 동의서 및 노인학대관련범죄 경력 조회 회신서의 서식 등에 관한 사항은 보건복지부령으로 정한다. <개정 2019. 6. 11.>
[본조신설 2016. 12. 30.]
[제목개정 2019. 6. 11.]
[제20조의8에서 이동, 종전 제20조의9는 제20조의10으로 이동 <2018. 4. 24.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2010,273157,제20조의10(취업제한등대상자에 대한 취업 등의 점검ㆍ확인 결과 공개),"제20조의10(취업제한등대상자에 대한 취업 등의 점검ㆍ확인 결과 공개)   ① 법 제39조의17제6항 전단에 따라 점검ㆍ확인 결과를 제출받은 관계 중앙행정기관의 장은 같은 항 후단에 따라 해당 점검ㆍ확인 결과를 그 제출받은 날부터 2개월 이내에 해당 중앙행정기관의 인터넷 홈페이지에 게시하고 12개월 동안 공개해야 한다. 이 경우 관계 중앙행정기관의 장은 중앙노인보호전문기관의 인터넷 홈페이지에도 같은 기간 동안 이를 공개하게 할 수 있다.
② 제1항에 따라 공개해야 하는 점검ㆍ확인 결과의 내용은 다음 각 호와 같다.
1. 점검ㆍ확인 기간
2. 점검ㆍ확인 시작 시점의 노인관련기관의 총 수
3. 점검ㆍ확인 기관 수 및 점검ㆍ확인 인원 수
4. 취업제한등대상자가 운영하거나 취업 또는 사실상 노무를 제공하고 있는 노인관련기관의 수, 명칭, 해당 기관 소재지의 시ㆍ군ㆍ구(자치구를 말한다)명, 해당 기관별 취업제한등대상자의 수
5. 취업제한등대상자가 운영하거나 취업 또는 사실상 노무를 제공하고 있는 노인관련기관에 대한 조치계획 또는 조치한 내용
[본조신설 2023. 12. 5.]
[종전 제20조의10은 제20조의11로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2011,273157,제20조의11(폐쇄 또는 해임의 요구),"제20조의11(폐쇄 또는 해임의 요구)   ① 관할행정기관의 장은 법 제39조의17제9항에 따라 노인관련기관의 장에게 노인관련기관의 폐쇄 또는 취업제한등대상자의 해임을 요구하려면 그 위반사실, 요구내용 및 이행기한 등을 명시한 서면으로 해야 한다. 이 경우 취업제한등대상자의 해임을 요구하는 때에는 그 사실을 해당 취업제한등대상자에게도 서면으로 통지해야 한다. <개정 2019. 6. 11.>
② 제1항에 따른 요구를 받은 노인관련기관의 장과 해임 요구 사실을 통지받은 취업제한등대상자는 요구를 받거나 요구 사실을 통지받은 날부터 10일 이내에 해당 관할행정기관의 장에게 이의신청을 할 수 있다.
③ 제2항에 따른 이의신청을 받은 관할행정기관의 장은 이의신청을 받은 날부터 14일 이내에 이의신청 결과를 해당 노인관련기관의 장과 취업제한등대상자에게 통지하여야 한다.
④ 관할행정기관의 장은 법 제39조의17제9항에 따라 노인관련기관이 폐쇄되는 경우에는 해당 노인관련기관을 이용하는 사람을 다른 노인관련기관으로 옮기도록 하는 등 보건복지부령으로 정하는 조치를 해야 한다. <개정 2019. 6. 11.>
[본조신설 2016. 12. 30.]
[제20조의10에서 이동, 종전 제20조의11은 제20조의12로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2012,273157,제20조의12(폐쇄 또는 허가ㆍ인가 등의 취소),"제20조의12(폐쇄 또는 허가ㆍ인가 등의 취소)   ① 관할행정기관의 장 또는 관할행정기관의 장으로부터 폐쇄 또는 허가ㆍ인가 등의 취소를 요구받은 관계 행정기관의 장(이하 “관할행정기관의 장등”이라 한다)은 법 제39조의17제10항에 따라 노인관련기관을 폐쇄하거나 그 허가ㆍ인가 등을 취소하려면 미리 그 사실을 해당 노인관련기관의 장에게 알려야 한다. <개정 2019. 6. 11.>
② 관할행정기관의 장등은 법 제39조의17제10항에 따라 노인관련기관을 폐쇄하거나 그 허가ㆍ인가 등을 취소하는 경우에는 해당 노인관련기관을 이용하는 사람을 다른 노인관련기관으로 옮기도록 하는 등 보건복지부령으로 정하는 조치를 해야 한다. <개정 2019. 6. 11.>
[본조신설 2016. 12. 30.]
[제20조의11에서 이동, 종전 제20조의12는 제20조의13으로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2013,273157,제20조의13(위반사실의 공표 사항),"제20조의13(위반사실의 공표 사항)   ① 법 제39조의18제1항 전단에서 “그 밖에 다른 시설과의 구별에 필요한 사항으로서 대통령령으로 정하는 사항”이란 다음 각 호의 사항을 말한다.
1. 「사회복지사업법」 제16조에 따른 사회복지법인의 주소 및 법인등록번호
2. 「사회복지사업법」 제34조에 따른 사회복지시설의 주소 및 사업자등록번호
② 법 제39조의18제2항 전단에서 “그 밖에 대통령령으로 정하는 사항”이란 다음 각 호의 사항을 말한다.
1. 해당 노인복지시설의 장과 종사자의 성별 및 나이
2. 해당 위반행위로 받은 형벌과 행정처분의 내용
[본조신설 2016. 12. 30.]
[제20조의12에서 이동, 종전 제20조의13은 제20조의14로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2014,273157,제20조의14(공표의 절차 및 방법),"제20조의14(공표의 절차 및 방법)   ① 보건복지부장관, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 법 제39조의18제1항 또는 제2항에 따라 위반사실을 공표하는 경우에는 해당 기관의 인터넷 홈페이지에 3년 동안 공표하여야 한다. 이 경우 보건복지부장관, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 법 제39조의5에 따른 노인보호전문기관의 인터넷 홈페이지, 「공공기관의 정보공개에 관한 법률」에 따른 정보공개시스템 또는 「국민건강보험법」에 따른 국민건강보험공단의 인터넷 홈페이지에도 이를 공표하게 할 수 있다.
② 보건복지부장관, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 공표 대상 위반행위가 법 제39조의9에 따른 금지행위로서 노인의 생명을 해치거나 신체 또는 정신에 중대한 피해를 입혀 노인을 장애 또는 난치의 질병에 이르게 하여 추가 공표가 필요하다고 인정하는 경우에는 제1항에 따른 기간 중에 같은 항에 따른 공표 외에 「신문 등의 진흥에 관한 법률」에 따른 신문 또는「방송법」에 따른 방송에 추가로 공표할 수 있다.
③ 제1항 및 제2항에서 규정한 사항 외에 공표 절차 등에 관하여 필요한 사항은 보건복지부령으로 정한다.
[본조신설 2016. 12. 30.]
[제20조의13에서 이동, 종전 제20조의14는 제20조의15로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2015,273157,제20조의15(학대피해노인 전용쉼터 운영업무의 위탁),"제20조의15(학대피해노인 전용쉼터 운영업무의 위탁)   ① 시ㆍ도지사는 법 제39조의19제3항 전단에 따라 학대피해노인 전용쉼터의 운영업무를 위탁하려면 지역노인보호전문기관의 신청을 받아 위탁받을 기관을 지정하여야 한다. 이 경우 시ㆍ도지사는 해당 지역의 노인인구, 해당 지역노인보호전문기관의 업무수행능력 등을 고려하여야 한다.
② 시ㆍ도지사는 제1항에 따라 학대피해노인 전용쉼터의 운영업무를 위탁한 경우에는 위탁받은 기관의 명칭, 소재지, 위탁 업무의 내용 등을 고시하여야 한다.
③ 제1항에 따라 운영업무를 위탁받은 지역노인보호전문기관은 위탁받은 사항 중 보건복지부령으로 정하는 사항을 변경하려면 시ㆍ도지사에게 그 변경을 신청하여야 한다.
④ 제1항부터 제3항까지에서 규정한 사항 외에 운영업무의 위탁에 필요한 세부사항은 보건복지부령으로 정한다.
[본조신설 2017. 9. 5.]
[제20조의14에서 이동, 종전 제20조의15는 제20조의16으로 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_2016,273157,제20조의16(노인학대보도 권고기준 수립 시 협의 기관),"제20조의16(노인학대보도 권고기준 수립 시 협의 기관)   ① 법 제39조의21제1항에서 “대통령령으로 정하는 관계 중앙행정기관의 장”이란 다음 각 호의 중앙행정기관의 장을 말한다.
1. 법무부장관
2. 문화체육관광부장관
3. 여성가족부장관
4. 경찰청장
5. 방송통신위원회위원장
6. 국민권익위원회위원장
② 보건복지부장관은 법 제39조의21제1항에 따라 노인학대보도에 대한 권고기준을 수립하려는 경우 국가인권위원회위원장과 협의해야 한다.
[본조신설 2023. 10. 31.]
[제20조의15에서 이동 <2023. 12. 5.>]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_21,273157,제21조(노인주거복지시설 등의 변경신고 등),"제21조(노인주거복지시설 등의 변경신고 등)   ①법 제40조제1항 또는 제3항에 따라 노인주거복지시설ㆍ노인의료복지시설ㆍ노인여가복지시설ㆍ재가노인복지시설의 설치신고사항을 변경하거나 그 시설의 폐지 또는 휴지의 신고를 하고자 하는 자는 변경 또는 폐지ㆍ휴지 3개월 전까지 보건복지부령이 정하는 바에 따라 변경 또는 폐지ㆍ휴지신고서에 관련 서류를 첨부하여 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장에게 제출하여야 한다. <개정 1999. 8. 7., 2007. 12. 13., 2008. 2. 29., 2010. 3. 15., 2011. 12. 8., 2016. 12. 30.>
② 삭제 <2011. 12. 8.>",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_22,273157,제22조(비용의 부담),"제22조(비용의 부담)   ① 삭제 <2024. 10. 31.>
②법 제45조제2항의 규정에 의하여 법 제27조 및 제28조의 규정에 의한 건강진단 등과 상담ㆍ입소 등의 조치에 소요되는 비용은 예산의 범위안에서 국가 및 지방자치단체가 이를 부담하되, 그 부담비율은 「보조금 관리에 관한 법률 시행령」 별표 1이 정하는 바에 의한다. <개정 2005. 12. 27., 2011. 10. 26.>
③법 제45조제2항의 규정에 의하여 법 제33조제1항ㆍ제35조제1항ㆍ제37조제1항 및 제39조제1항의 규정에 의한 노인복지시설의 설치ㆍ운영에 소요되는 비용은 당해 노인복지시설을 설치한 국가 또는 지방자치단체가 이를 부담한다. <개정 2005. 12. 27.>",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_23,273157,제23조(비용의 수납),"제23조(비용의 수납)   법 제46조제1항에 따라 복지실시기관이 복지조치에 소요된 비용을 수납 또는 청구하는 경우에는 해당 노인 또는 그 부양의무자로부터 실비에 해당하는 금액을 수납하거나 청구한다. 다만, 해당 노인이 다음 각 호의 어느 하나에 해당하는 경우에는 그 비용을 수납 또는 청구하지 아니할 수 있다.
1. 「국민기초생활 보장법」 제7조제1항제1호에 따른 생계급여 수급자인 경우
2. 「국민기초생활 보장법」 제7조제1항제3호에 따른 의료급여 수급자인 경우
3. 그 밖에 부양의무자가 있어도 그 부양의무자로부터 적절한 부양을 받지 못하는 경우
[전문개정 2015. 11. 30.]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_24,273157,제24조(비용의 보조),"제24조(비용의 보조)   ①법 제47조의 규정에 의하여 국가 또는 지방자치단체가 그 설치ㆍ운영에 소요되는 비용을 보조할 수 있는 노인복지시설은 다음 각 호와 같다. <개정 2004. 7. 30., 2007. 12. 13., 2011. 12. 8., 2017. 9. 5.>
1. 법 제32조제1항에 따른 노인주거복지시설
2. 법 제34조제1항제1호ㆍ제2호에 따른 노인요양시설ㆍ노인요양공동생활가정
3. 법 제36조제1항 각호의 규정에 의한 노인여가복지시설
4. 법 제38조제1항 각호의 규정에 의한 재가노인복지시설
5. 법 제39조의5제1항 및 제2항에 따른 노인보호전문기관
6. 법 제39조의19제1항에 따른 학대피해노인 전용쉼터
②국가 또는 지방자치단체가 법 제47조의 규정에 의하여 노인복지시설의 설치ㆍ운영에 소요되는 비용을 보조하는 경우의 부담비율은 「보조금 관리에 관한 법률 시행령」 별표 1이 정하는 바에 의한다. <개정 2005. 12. 27., 2011. 10. 26.>
③제1항의 규정에 의하여 국가 또는 지방자치단체가 노인복지시설의 운영에 소요되는 비용을 보조하는 때에는 「사회복지사업법」 제43조의2에 따른 시설평가의 결과 등 당해 노인복지시설의 운영실적을 고려하여 차등하여 보조할 수 있다. <개정 2005. 12. 27., 2012. 8. 3.>",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
doc:273157:article_25,273157,제25조(노인복지명예지도원),"제25조(노인복지명예지도원)   ①복지실시기관은 법 제51조의 규정에 의한 노인복지명예지도원을 위촉하는 때에는 당해 지역사회의 실정에 밝고 노인복지에 관한 학식과 경험이 풍부한 자중에서 위촉하여야 한다.
②노인복지명예지도원의 업무는 다음 각호와 같다. <개정 2007. 12. 13.>
1. 양로시설ㆍ노인공동생활가정ㆍ노인복지주택ㆍ노인요양시설 및 노인요양공동생활가정 입소노인의 의견수렴 및 수렴된 의견의 복지실시기관에의 건의
2. 제1호에 따른 시설 운영에 관련된 위법사항의 복지실시기관에의 신고
③복지실시기관은 제1항의 규정에 의하여 노인복지명예지도원을 위촉한 때에는 보건복지부령이 정하는 바에 따라 노인복지명예지도원증을 교부하여야 한다. <개정 2008. 2. 29., 2010. 3. 15.>",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273157&efYd=20250817,
